Respondent ID,Category,Question,Response,Race,Gender,Province,Occupation,Demography
1.14375E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Ecosystem restoration,White,Female,Western Cape,,White | Female | Western Cape | nan
1.14375E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Increase in biodiversity.,,,Western Cape,,nan | nan | Western Cape | nan
1.14375E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Healthy fynbos,White,Male,Western Cape,"a.	Firefighter (general)","White | Male  | Western Cape | a.	Firefighter (general)"
1.14375E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,reduction of fuel load,White,Male,Western Cape,,White | M | Western Cape | nan
1.14375E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,new grazing,White,Male,Northern Cape,,White | Male | Northern Cape | nan
1.14375E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Vegetation growth stimulation in fire driven ecosystems,Black,Male,Western Cape,,Black | Male | Western Cape | nan
1.14374E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,"area is burned under ""safe"" conditions less damage",White,Female,Western Cape,,White | Female | Western Cape | nan
1.14372E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Conservation of Biodiversity,,Female,Western Cape,,nan | Female | Western Cape | nan
1.14371E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Remove Moribund Vegetation,Human,Male,Gauteng,,Human | Male | Gauteng | nan
1.14371E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Mimic natural fire frequencies of natural vegetation,,,Western Cape,,nan | nan | Western Cape | nan
1.14371E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Appropriate fuel loads (appropriate fire cycles decrease fire intensity),White,Male,Western Cape,,White | Male | Western Cape | nan
1.14371E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Habitat restoration,African,Male,Western Cape,,African | Male | Western Cape | nan
1.1437E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Restoration of eco systems,White,Male,Mpumalanga,,White | Male | Mpumalanga | nan
1.1437E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Hazard reduction,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14369E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,renewal of biodiversity,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14369E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,risk and hazard reduction,White,Female,Western Cape,,White | Female | Western Cape | nan
1.14369E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,regeneration of natural vegetation,,,Western Cape,,nan | nan | Western Cape | nan
1.14369E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,GETTING RID OF REDUNDANT OLD GRASS,White,Male,North West,,White | Male | North West | nan
1.14369E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,regeneration o the fynbos,Black,Male,Western Cape,,Black | Male | Western Cape | nan
1.14369E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,"Burning fynbos within the natural wildfire regime, every 10-15 years.",White,Male,Western Cape,,White | Male | Western Cape | nan
1.14369E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,fuel load reduction,White,,Mpumalanga,,White | nan | Mpumalanga | nan
1.14368E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,To control overgrowth,White,Female,KwaZulu Natal,,White | Female | KwaZulu Natal | nan
1.14368E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Manage Fuel load,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14368E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,mosaic of vegetation communities / age classes = biodiversity,White,Male,Limpopo,,White | Male | Limpopo | nan
1.14367E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,fynbos species are dependent on periodic fires for regeneration and recruitment,African,Female,Western Cape,,African | Female | Western Cape | nan
1.14367E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,improved veld such as fynbos,White,Male,Eastern Cape,,White | Male | Eastern Cape | nan
1.14367E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Fire is contained,White,Male,Western Cape,,Caucasian | Male | Western Cape | nan
1.14367E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,,White,Male,Mpumalanga,,European | Male | Mpumalanga | nan
1.14367E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Rejuvenation of eco-systems,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14367E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Fire regimes are in line with thresholds of potential concern,,Male,Western Cape,,nan | m | Western Cape | nan
1.14367E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Fuel load reduction,,Male,Western Cape,"a.	Firefighter (general)","nan | Male | Western Cape | a.	Firefighter (general)"
1.14367E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Increase in Biodiversity,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14367E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Renewal of habitat,,,North West,,nan | nan | North West | nan
1.14367E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Destruction of invasive alien species,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14367E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Fire prevention,White,Male,North West,,White | Male | North West | nan
1.14366E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Ecological benefit,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14366E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,vegetation rotation,White,Male,Mpumalanga,"a.	Firefighter (general)","w | m | Mpumalanga | a.	Firefighter (general)"
1.14366E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Reduction of fuel loads both indigenous and agricultural,White,Male,KwaZulu Natal,,European | Male | KwaZulu Natal | nan
1.14366E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,removal of moribund vegetation,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14366E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Plant regeneration - specis requirement,White,Male,Western Cape,,Caucasion | Male | Western Cape | nan
1.14366E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Biodiversity/ecosystem renewal,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14366E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,,,,Mpumalanga,,nan | nan | Mpumalanga | nan
1.14366E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Get rid of moribund grass,White,Male,Gauteng,,White | Male | Gauteng | nan
1.14366E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,conservation and preservation of fynbos,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14366E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Healthy environment,White,Male,Western Cape,"a.	Firefighter (general)","White | Male | Western Cape | a.	Firefighter (general)"
1.14366E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Old fuels are burning naturally to prevent disaster fires if fuels accumulate.,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14366E+11,Review and Analysis,What are the three most desirable effects of wildland fire or prescribed fire in South Africa?,Clearing space for re-growth,White,Male,Western Cape,,White | Male | Western Cape | nan
